,0,1
11127,2238,834
11128,2238,840
11129,2238,846
11130,2238,859
11131,2238,861
11132,2238,862
11133,2238,896
11134,2238,897
11135,2238,936
11136,2238,937
11137,2238,961
11138,2238,962
11139,2238,972
11140,2238,975
11141,2238,978
11142,2238,984
11143,2238,985
11144,2238,992
11145,2238,993
11146,2238,1001
11147,2238,1002
11148,2238,1028
11149,2238,1042
11150,2238,1043
11151,2238,1044
11152,2238,1045
11153,2238,1049
11154,2238,1050
11155,2238,2604
11156,2239,191
11157,2239,737
11158,2239,745
11159,2239,746
11160,2239,751
11161,2239,758
11162,2239,759
11163,2239,764
11164,2239,765
11165,2239,767
11166,2239,768
11167,2239,774
11168,2239,775
11169,2239,785
11170,2239,786
11171,2239,789
11172,2239,798
11173,2239,799
11174,2239,803
11175,2239,804
11176,2239,809
11177,2239,810
11178,2239,831
11179,2239,838
11180,2239,844
11181,2239,854
11182,2239,855
11183,2239,859
11184,2239,888
11185,2239,889
11186,2239,906
11187,2239,924
11188,2239,925
11189,2239,936
11190,2239,937
11191,2239,961
11192,2239,970
11193,2239,973
11194,2239,974
11195,2239,986
11196,2239,987
11197,2239,992
11198,2239,1001
11199,2239,1002
11200,2239,1007
11201,2239,1008
11202,2239,1027
11203,2239,1028
11204,2239,1039
11205,2239,1040
11206,2239,1042
11207,2239,1043
11208,2239,1049
11209,2239,1050
11210,2239,2604
11211,2240,191
11212,2240,574
11213,2240,575
11214,2240,675
11215,2240,676
11216,2240,690
11217,2240,736
11218,2240,737
11219,2240,740
11220,2240,745
11221,2240,746
11222,2240,751
11223,2240,758
11224,2240,759
11225,2240,764
11226,2240,765
11227,2240,766
11228,2240,767
11229,2240,774
11230,2240,775
11231,2240,776
11232,2240,785
11233,2240,789
11234,2240,794
11235,2240,795
11236,2240,798
11237,2240,799
11238,2240,804
11239,2240,805
11240,2240,808
11241,2240,831
11242,2240,838
11243,2240,844
11244,2240,854
11245,2240,855
11246,2240,859
11247,2240,864
11248,2240,865
11249,2240,873
11250,2240,888
11251,2240,889
11252,2240,906
11253,2240,907
11254,2240,924
11255,2240,925
11256,2240,970
11257,2240,973
11258,2240,974
11259,2240,986
11260,2240,987
11261,2240,1007
11262,2240,1008
11263,2240,1027
11264,2240,1030
11265,2240,1031
11266,2240,1038
11267,2240,1039
11268,2240,1040
11269,2240,2604
11270,2240,2605
11271,2241,191
11272,2241,574
11273,2241,575
11274,2241,673
11275,2241,674
11276,2241,675
11277,2241,676
11278,2241,689
11279,2241,690
11280,2241,735
11281,2241,736
11282,2241,737
11283,2241,740
11284,2241,747
11285,2241,748
11286,2241,753
11287,2241,765
11288,2241,766
11289,2241,775
11290,2241,776
11291,2241,788
11292,2241,789
11293,2241,794
11294,2241,795
11295,2241,805
11296,2241,808
11297,2241,811
11298,2241,812
11299,2241,818
11300,2241,819
11301,2241,830
11302,2241,831
11303,2241,862
11304,2241,863
11305,2241,864
11306,2241,865
11307,2241,873
11308,2241,894
11309,2241,895
11310,2241,896
11311,2241,897
11312,2241,920
11313,2241,921
11314,2241,1027
11315,2241,1030
11316,2241,1031
11317,2241,1036
11318,2241,1037
11319,2241,1038
11320,2241,1039
11321,2241,1569
11322,2241,1612
11323,2241,2604
11324,2241,2605
11325,2242,191
11326,2242,573
11327,2242,574
11328,2242,577
11329,2242,673
11330,2242,674
11331,2242,679
11332,2242,680
11333,2242,688
11334,2242,689
11335,2242,735
11336,2242,736
11337,2242,739
11338,2242,747
11339,2242,748
11340,2242,753
11341,2242,766
11342,2242,772
11343,2242,773
11344,2242,787
11345,2242,788
11346,2242,789
11347,2242,794
11348,2242,795
11349,2242,796
11350,2242,811
11351,2242,812
11352,2242,818
11353,2242,819
11354,2242,830
11355,2242,831
11356,2242,861
11357,2242,862
11358,2242,863
11359,2242,871
11360,2242,886
11361,2242,887
11362,2242,894
11363,2242,895
11364,2242,896
11365,2242,920
11366,2242,921
11367,2242,1031
11368,2242,1032
11369,2242,1033
11370,2242,1036
11371,2242,1037
11372,2242,1569
11373,2242,1612
11374,2242,2605
11375,2243,191
11376,2243,572
11377,2243,573
11378,2243,574
11379,2243,577
11380,2243,578
11381,2243,673
11382,2243,674
11383,2243,679
11384,2243,680
11385,2243,682
11386,2243,683
11387,2243,688
11388,2243,735
11389,2243,736
11390,2243,739
11391,2243,744
11392,2243,745
11393,2243,772
11394,2243,773
11395,2243,787
11396,2243,788
11397,2243,795
11398,2243,796
11399,2243,799
11400,2243,816
11401,2243,817
11402,2243,828
11403,2243,829
11404,2243,855
11405,2243,856
11406,2243,861
11407,2243,862
11408,2243,871
11409,2243,886
11410,2243,887
11411,2243,890
11412,2243,891
11413,2243,1032
11414,2243,1033
11415,2243,1034
11416,2243,1036
11417,2243,1227
11418,2243,1569
11419,2243,1611
11420,2243,1612
11421,2243,2605
11422,2244,191
11423,2244,571
11424,2244,572
11425,2244,573
11426,2244,577
11427,2244,578
11428,2244,586
11429,2244,673
11430,2244,682
11431,2244,683
11432,2244,684
11433,2244,688
11434,2244,716
11435,2244,717
11436,2244,721
11437,2244,729
11438,2244,734
11439,2244,735
11440,2244,740
11441,2244,741
11442,2244,744
11443,2244,745
11444,2244,774
11445,2244,775
11446,2244,796
11447,2244,799
11448,2244,816
11449,2244,817
11450,2244,828
11451,2244,829
11452,2244,855
11453,2244,856
11454,2244,857
11455,2244,860
11456,2244,861
11457,2244,890
11458,2244,891
11459,2244,1033
11460,2244,1034
11461,2244,1226
11462,2244,1227
11463,2244,1568
11464,2244,1569
11465,2244,1610
11466,2244,1611
11467,2244,1612
11468,2244,2605
11469,2245,191
11470,2245,406
11471,2245,407
11472,2245,531
11473,2245,532
11474,2245,567
11475,2245,568
11476,2245,571
11477,2245,572
11478,2245,578
11479,2245,579
11480,2245,583
11481,2245,584
11482,2245,586
11483,2245,594
11484,2245,595
11485,2245,605
11486,2245,606
11487,2245,673
11488,2245,683
11489,2245,684
11490,2245,694
11491,2245,695
11492,2245,710
11493,2245,711
11494,2245,716
11495,2245,717
11496,2245,721
11497,2245,729
11498,2245,734
11499,2245,735
11500,2245,740
11501,2245,741
11502,2245,774
11503,2245,775
11504,2245,786
11505,2245,790
11506,2245,795
11507,2245,796
11508,2245,856
11509,2245,857
11510,2245,859
11511,2245,860
11512,2245,1226
11513,2245,1227
11514,2245,1229
11515,2245,1568
11516,2245,1569
11517,2245,1575
11518,2245,1576
11519,2245,1610
11520,2245,1611
11521,2245,1614
11522,2245,2605
11523,2246,191
11524,2246,405
11525,2246,406
11526,2246,407
11527,2246,413
11528,2246,531
11529,2246,532
11530,2246,566
11531,2246,567
11532,2246,568
11533,2246,578
11534,2246,579
11535,2246,580
11536,2246,583
11537,2246,584
11538,2246,594
11539,2246,595
11540,2246,605
11541,2246,606
11542,2246,673
11543,2246,674
11544,2246,684
11545,2246,685
11546,2246,694
11547,2246,695
11548,2246,710
11549,2246,711
11550,2246,719
11551,2246,721
11552,2246,722
11553,2246,731
11554,2246,734
11555,2246,735
11556,2246,736
11557,2246,739
11558,2246,740
11559,2246,786
11560,2246,787
11561,2246,790
11562,2246,794
11563,2246,795
11564,2246,859
11565,2246,860
11566,2246,1226
11567,2246,1227
11568,2246,1229
11569,2246,1568
11570,2246,1569
11571,2246,1575
11572,2246,1576
11573,2246,1578
11574,2246,1610
11575,2246,1611
11576,2246,1614
11577,2246,2605
11578,2247,191
11579,2247,404
11580,2247,405
11581,2247,406
11582,2247,413
11583,2247,414
11584,2247,520
11585,2247,528
11586,2247,529
11587,2247,531
11588,2247,532
11589,2247,566
11590,2247,567
11591,2247,579
11592,2247,580
11593,2247,581
11594,2247,586
11595,2247,587
11596,2247,600
11597,2247,601
11598,2247,610
11599,2247,611
11600,2247,614
11601,2247,633
11602,2247,634
11603,2247,653
11604,2247,654
11605,2247,668
11606,2247,671
11607,2247,673
11608,2247,674
11609,2247,684
11610,2247,685
11611,2247,704
11612,2247,705
11613,2247,719
11614,2247,722
11615,2247,731
11616,2247,736
11617,2247,739
11618,2247,787
11619,2247,789
11620,2247,790
11621,2247,791
11622,2247,794
11623,2247,795
11624,2247,1226
11625,2247,1227
11626,2247,1230
11627,2247,1569
11628,2247,1575
11629,2247,1576
11630,2247,1578
11631,2247,1610
11632,2247,1611
11633,2247,1614
11634,2247,2605
11635,2248,191
11636,2248,404
11637,2248,405
11638,2248,413
11639,2248,414
11640,2248,421
11641,2248,424
11642,2248,520
11643,2248,521
11644,2248,528
11645,2248,529
11646,2248,531
11647,2248,566
11648,2248,567
11649,2248,580
11650,2248,581
11651,2248,586
11652,2248,587
11653,2248,600
11654,2248,601
11655,2248,607
11656,2248,610
11657,2248,611
11658,2248,614
11659,2248,633
11660,2248,634
11661,2248,653
11662,2248,654
11663,2248,666
11664,2248,667
11665,2248,668
11666,2248,671
11667,2248,677
11668,2248,678
11669,2248,704
11670,2248,705
11671,2248,722
11672,2248,739
11673,2248,789
11674,2248,790
11675,2248,791
11676,2248,792
11677,2248,1226
11678,2248,1227
11679,2248,1230
11680,2248,1575
11681,2248,1576
11682,2248,1578
11683,2248,1611
11684,2248,1612
11685,2248,1614
11686,2248,2605
11687,2249,191
11688,2249,403
11689,2249,404
11690,2249,414
11691,2249,415
11692,2249,420
11693,2249,421
11694,2249,424
11695,2249,520
11696,2249,521
11697,2249,532
11698,2249,533
11699,2249,545
11700,2249,566
11701,2249,567
11702,2249,570
11703,2249,589
11704,2249,590
11705,2249,602
11706,2249,606
11707,2249,607
11708,2249,612
11709,2249,613
11710,2249,614
11711,2249,633
11712,2249,636
11713,2249,637
11714,2249,658
11715,2249,659
11716,2249,661
11717,2249,666
11718,2249,667
11719,2249,677
11720,2249,678
11721,2249,791
11722,2249,792
11723,2249,1226
11724,2249,1227
11725,2249,1230
11726,2249,1575
11727,2249,1576
11728,2249,1578
11729,2249,1611
11730,2249,1612
11731,2249,2605
11732,2250,191
11733,2250,341
11734,2250,403
11735,2250,404
11736,2250,414
11737,2250,415
11738,2250,416
11739,2250,419
11740,2250,420
11741,2250,421
11742,2250,424
11743,2250,425
11744,2250,495
11745,2250,520
11746,2250,521
11747,2250,532
11748,2250,533
11749,2250,535
11750,2250,539
11751,2250,545
11752,2250,546
11753,2250,559
11754,2250,566
11755,2250,567
11756,2250,570
11757,2250,589
11758,2250,590
11759,2250,602
11760,2250,612
11761,2250,613
11762,2250,636
11763,2250,637
11764,2250,658
11765,2250,659
11766,2250,661
11767,2250,662
11768,2250,666
11769,2250,1226
11770,2250,1227
11771,2250,1229
11772,2250,1575
11773,2250,1576
11774,2250,1577
11775,2250,2605
11776,2251,191
11777,2251,340
11778,2251,341
11779,2251,367
11780,2251,368
11781,2251,373
11782,2251,403
11783,2251,404
11784,2251,415
11785,2251,416
11786,2251,419
11787,2251,420
11788,2251,425
11789,2251,426
11790,2251,491
11791,2251,492
11792,2251,495
11793,2251,508
11794,2251,509
11795,2251,522
11796,2251,523
11797,2251,535
11798,2251,536
11799,2251,539
11800,2251,543
11801,2251,545
11802,2251,546
11803,2251,559
11804,2251,566
11805,2251,567
11806,2251,577
11807,2251,578
11808,2251,600
11809,2251,661
11810,2251,662
11811,2251,1226
11812,2251,1229
11813,2251,1576
11814,2251,1577
11815,2251,2605
11816,2252,191
11817,2252,339
11818,2252,340
11819,2252,341
11820,2252,359
11821,2252,360
11822,2252,367
11823,2252,368
11824,2252,373
11825,2252,402
11826,2252,403
11827,2252,416
11828,2252,417
11829,2252,418
11830,2252,419
11831,2252,425
11832,2252,426
11833,2252,432
11834,2252,433
11835,2252,471
11836,2252,472
11837,2252,487
11838,2252,488
11839,2252,491
11840,2252,492
11841,2252,497
11842,2252,498
11843,2252,508
11844,2252,509
11845,2252,522
11846,2252,523
11847,2252,537
11848,2252,538
11849,2252,542
11850,2252,543
11851,2252,548
11852,2252,549
11853,2252,561
11854,2252,577
11855,2252,578
11856,2252,600
11857,2252,1226
11858,2252,1228
11859,2252,1229
11860,2252,2605
11861,2252,2606
11862,2253,191
11863,2253,229
11864,2253,230
11865,2253,336
11866,2253,337
11867,2253,339
11868,2253,340
11869,2253,353
11870,2253,354
11871,2253,359
11872,2253,360
11873,2253,371
11874,2253,375
11875,2253,376
11876,2253,401
11877,2253,402
11878,2253,417
11879,2253,418
11880,2253,432
11881,2253,433
11882,2253,456
11883,2253,457
11884,2253,471
11885,2253,472
11886,2253,481
11887,2253,487
11888,2253,488
11889,2253,497
11890,2253,498
11891,2253,499
11892,2253,515
11893,2253,516
11894,2253,532
11895,2253,533
11896,2253,534
11897,2253,540
11898,2253,541
11899,2253,542
11900,2253,548
11901,2253,549
11902,2253,561
11903,2253,1228
11904,2253,1229
11905,2253,2605
11906,2253,2606
11907,2254,191
11908,2254,225
11909,2254,226
11910,2254,229
11911,2254,230
11912,2254,233
11913,2254,276
11914,2254,322
11915,2254,323
11916,2254,336
11917,2254,337
11918,2254,343
11919,2254,344
11920,2254,352
11921,2254,353
11922,2254,354
11923,2254,371
11924,2254,375
11925,2254,376
11926,2254,399
11927,2254,400
11928,2254,401
11929,2254,402
11930,2254,405
11931,2254,406
11932,2254,423
11933,2254,424
11934,2254,456
11935,2254,457
11936,2254,481
11937,2254,482
11938,2254,498
11939,2254,499
11940,2254,515
11941,2254,516
11942,2254,532
11943,2254,533
11944,2254,534
11945,2254,535
11946,2254,540
11947,2254,541
11948,2254,2606
11949,2255,189
11950,2255,190
11951,2255,191
11952,2255,208
11953,2255,209
11954,2255,218
11955,2255,222
11956,2255,223
11957,2255,225
11958,2255,226
11959,2255,229
11960,2255,233
11961,2255,234
11962,2255,241
11963,2255,242
11964,2255,245
11965,2255,263
11966,2255,264
11967,2255,276
11968,2255,322
11969,2255,323
11970,2255,336
11971,2255,342
11972,2255,343
11973,2255,346
11974,2255,347
11975,2255,352
11976,2255,353
11977,2255,370
11978,2255,371
11979,2255,381
11980,2255,382
11981,2255,399
11982,2255,400
11983,2255,401
11984,2255,405
11985,2255,406
11986,2255,423
11987,2255,424
11988,2255,456
11989,2255,481
11990,2255,482
11991,2255,534
11992,2255,535
11993,2255,536
11994,2255,537
11995,2255,894
11996,2255,895
11997,2255,2606
11998,2256,186
11999,2256,187
12000,2256,189
12001,2256,190
12002,2256,207
12003,2256,208
12004,2256,209
12005,2256,218
12006,2256,222
12007,2256,223
12008,2256,233
12009,2256,234
12010,2256,237
12011,2256,238
12012,2256,241
12013,2256,242
12014,2256,245
12015,2256,263
12016,2256,264
12017,2256,276
12018,2256,322
12019,2256,323
12020,2256,335
12021,2256,336
12022,2256,342
12023,2256,346
12024,2256,347
12025,2256,352
12026,2256,353
12027,2256,356
12028,2256,357
12029,2256,370
12030,2256,371
12031,2256,381
12032,2256,382
12033,2256,399
12034,2256,400
12035,2256,404
12036,2256,405
12037,2256,416
12038,2256,417
12039,2256,536
12040,2256,537
12041,2256,893
12042,2256,894
12043,2256,895
12044,2256,898
12045,2256,954
12046,2256,955
12047,2256,2606
12048,2257,181
12049,2257,182
12050,2257,186
12051,2257,187
12052,2257,207
12053,2257,208
12054,2257,215
12055,2257,216
12056,2257,220
12057,2257,237
12058,2257,238
12059,2257,239
12060,2257,240
12061,2257,243
12062,2257,258
12063,2257,259
12064,2257,297
12065,2257,300
12066,2257,317
12067,2257,318
12068,2257,322
12069,2257,323
12070,2257,328
12071,2257,335
12072,2257,336
12073,2257,342
12074,2257,347
12075,2257,348
12076,2257,356
12077,2257,357
12078,2257,373
12079,2257,374
12080,2257,380
12081,2257,381
12082,2257,386
12083,2257,387
12084,2257,404
12085,2257,416
12086,2257,417
12087,2257,893
12088,2257,894
12089,2257,898
12090,2257,953
12091,2257,954
12092,2257,955
12093,2257,2606
12094,2258,178
12095,2258,179
12096,2258,181
12097,2258,182
12098,2258,207
12099,2258,208
12100,2258,215
12101,2258,216
12102,2258,220
12103,2258,238
12104,2258,239
12105,2258,243
12106,2258,258
12107,2258,259
12108,2258,266
12109,2258,267
12110,2258,272
12111,2258,273
12112,2258,282
12113,2258,283
12114,2258,297
12115,2258,300
12116,2258,317
12117,2258,318
12118,2258,322
12119,2258,323
12120,2258,328
12121,2258,347
12122,2258,348
12123,2258,354
12124,2258,355
12125,2258,373
12126,2258,374
12127,2258,380
12128,2258,386
12129,2258,387
12130,2258,893
12131,2258,894
12132,2258,897
12133,2258,898
12134,2258,952
12135,2258,953
12136,2258,954
12137,2258,957
12138,2258,2606
12139,2259,178
12140,2259,179
12141,2259,188
12142,2259,191
12143,2259,207
12144,2259,216
12145,2259,237
12146,2259,238
12147,2259,246
12148,2259,247
12149,2259,266
12150,2259,267
12151,2259,272
12152,2259,273
12153,2259,282
12154,2259,283
12155,2259,315
12156,2259,316
12157,2259,320
12158,2259,321
12159,2259,326
12160,2259,354
12161,2259,355
12162,2259,380
12163,2259,893
12164,2259,894
12165,2259,897
12166,2259,898
12167,2259,951
12168,2259,952
12169,2259,953
12170,2259,956
12171,2259,957
12172,2259,2606
12173,2260,177
12174,2260,178
12175,2260,183
12176,2260,188
12177,2260,190
12178,2260,191
12179,2260,216
12180,2260,220
12181,2260,221
12182,2260,232
12183,2260,233
12184,2260,237
12185,2260,238
12186,2260,244
12187,2260,246
12188,2260,247
12189,2260,269
12190,2260,270
12191,2260,275
12192,2260,276
12193,2260,315
12194,2260,316
12195,2260,320
12196,2260,321
12197,2260,326
12198,2260,893
12199,2260,894
12200,2260,897
12201,2260,951
12202,2260,952
12203,2260,956
12204,2260,957
12205,2260,2606
12206,2261,177
12207,2261,178
12208,2261,182
12209,2261,183
12210,2261,190
12211,2261,211
12212,2261,212
12213,2261,215
12214,2261,216
12215,2261,220
12216,2261,221
12217,2261,232
12218,2261,233
12219,2261,240
12220,2261,243
12221,2261,244
12222,2261,269
12223,2261,270
12224,2261,275
12225,2261,276
12226,2261,893
12227,2261,894
12228,2261,895
12229,2261,951
12230,2261,952
12231,2261,953
12232,2261,954
12233,2261,956
12234,2261,2606
12235,2262,176
12236,2262,177
12237,2262,178
12238,2262,179
12239,2262,182
12240,2262,189
12241,2262,190
12242,2262,211
12243,2262,212
12244,2262,215
12245,2262,230
12246,2262,231
12247,2262,240
12248,2262,241
12249,2262,242
12250,2262,243
12251,2262,895
12252,2262,953
12253,2262,954
12254,2262,2606
12255,2263,175
12256,2263,176
12257,2263,177
12258,2263,179
12259,2263,188
12260,2263,189
12261,2263,190
12262,2263,213
12263,2263,230
12264,2263,231
12265,2263,241
12266,2263,242
12267,2263,2606
12268,2264,173
12269,2264,174
12270,2264,175
12271,2264,176
12272,2264,187
12273,2264,188
12274,2264,213
12275,2264,241
12276,2264,242
12277,2264,2606
12278,2265,173
12279,2265,174
12280,2265,186
12281,2265,187
12282,2265,188
12283,2265,2606
12284,2266,173
12285,2266,174
12286,2266,177
12287,2266,183
12288,2266,184
12289,2266,186
12290,2266,187
12291,2266,824
12292,2266,825
12293,2266,2606
12294,2267,173
12295,2267,177
12296,2267,180
12297,2267,183
12298,2267,184
12299,2267,186
12300,2267,824
12301,2267,825
12302,2267,827
12303,2267,2606
12304,2268,173
12305,2268,174
12306,2268,177
12307,2268,178
12308,2268,180
12309,2268,183
12310,2268,824
12311,2268,825
12312,2268,827
12313,2268,2606
12314,2269,173
12315,2269,174
12316,2269,177
12317,2269,178
12318,2269,824
12319,2269,825
12320,2269,827
12321,2269,2606
12322,2270,173
12323,2270,174
12324,2270,177
12325,2270,178
12326,2270,824
12327,2270,825
12328,2270,827
12329,2270,2606
12330,2271,174
12331,2271,177
12332,2271,824
12333,2271,825
12334,2271,2606
12335,2272,174
12336,2272,177
12337,2272,2606
12338,2273,174
12339,2273,175
12340,2273,2606
12341,2274,174
12342,2274,175
12343,2274,2606
12344,2275,175
12345,2275,2606
12346,2276,175
12347,2276,2606
12348,2277,175
12349,2277,2606
12350,2278,175
12351,2278,2606
12352,2278,2607
12353,2279,175
12354,2279,2606
12355,2279,2607
12356,2280,175
12357,2280,2607
12358,2281,175
12359,2281,2607
12360,2282,175
12361,2282,2607
12362,2283,175
12363,2283,2607
12364,2284,175
12365,2284,2607
12366,2285,175
12367,2285,626
12368,2285,627
12369,2285,2607
12370,2286,175
12371,2286,626
12372,2286,627
12373,2286,629
12374,2286,2607
12375,2287,175
12376,2287,626
12377,2287,627
12378,2287,629
12379,2287,2607
12380,2288,175
12381,2288,625
12382,2288,626
12383,2288,629
12384,2288,2607
12385,2289,175
12386,2289,625
12387,2289,626
12388,2289,629
12389,2289,2607
12390,2290,175
12391,2290,625
12392,2290,626
12393,2290,2607
12394,2291,175
12395,2291,626
12396,2291,2607
12397,2292,175
12398,2292,2607
12399,2293,175
12400,2293,2607
12401,2294,175
12402,2294,2607
12403,2294,2608
12404,2295,175
12405,2295,2607
12406,2295,2608
12407,2296,175
12408,2296,2608
12409,2297,175
12410,2297,2608
12411,2298,175
12412,2298,2608
12413,2298,2609
12414,2299,175
12415,2299,2608
12416,2299,2609
12417,2300,175
12418,2300,2609
12419,2301,175
12420,2301,2609
12421,2302,175
12422,2302,1931
12423,2302,1932
12424,2302,2487
12425,2302,2609
12426,2302,2610
12427,2303,175
12428,2303,1929
12429,2303,1930
12430,2303,1931
12431,2303,1932
12432,2303,2485
12433,2303,2486
12434,2303,2487
12435,2303,2609
12436,2303,2610
12437,2304,175
12438,2304,1929
12439,2304,1930
12440,2304,1932
12441,2304,1933
12442,2304,2485
12443,2304,2486
12444,2304,2489
12445,2304,2490
12446,2304,2610
12447,2305,175
12448,2305,1929
12449,2305,1930
12450,2305,1932
12451,2305,1933
12452,2305,2485
12453,2305,2486
12454,2305,2489
12455,2305,2490
12456,2305,2610
12457,2306,175
12458,2306,1278
12459,2306,1279
12460,2306,1929
12461,2306,1930
12462,2306,1932
12463,2306,2485
12464,2306,2486
12465,2306,2489
12466,2306,2490
12467,2306,2610
12468,2307,175
12469,2307,1277
12470,2307,1278
12471,2307,1279
12472,2307,1281
12473,2307,1929
12474,2307,1930
12475,2307,1931
12476,2307,1932
12477,2307,2485
12478,2307,2486
12479,2307,2487
12480,2307,2488
12481,2307,2489
12482,2307,2610
12483,2307,2611
12484,2308,175
12485,2308,1277
12486,2308,1278
12487,2308,1281
12488,2308,1282
12489,2308,1931
12490,2308,1932
12491,2308,2487
12492,2308,2488
12493,2308,2610
12494,2308,2611
12495,2309,175
12496,2309,1277
12497,2309,1278
12498,2309,1282
12499,2309,1283
12500,2309,2611
12501,2310,175
12502,2310,1278
12503,2310,1279
12504,2310,1283
12505,2310,2611
12506,2311,175
12507,2311,1278
12508,2311,1279
12509,2311,1280
12510,2311,1972
12511,2311,1973
12512,2311,2611
12513,2312,175
12514,2312,1279
12515,2312,1280
12516,2312,1281
12517,2312,1972
12518,2312,1973
12519,2312,1975
12520,2312,2611
12521,2312,2612
12522,2313,175
12523,2313,1280
12524,2313,1281
12525,2313,1971
12526,2313,1972
12527,2313,1973
12528,2313,1975
12529,2313,2611
12530,2313,2612
12531,2314,175
12532,2314,1971
12533,2314,1972
12534,2314,1973
12535,2314,1975
12536,2314,2612
12537,2315,175
12538,2315,1971
12539,2315,1972
12540,2315,1973
12541,2315,1974
12542,2315,2612
12543,2316,175
12544,2316,1973
12545,2316,1974
12546,2316,2612
12547,2317,175
12548,2317,2612
12549,2318,175
12550,2318,2612
12551,2319,175
12552,2319,2612
12553,2320,175
12554,2320,2612
12555,2321,175
12556,2321,2612
12557,2322,175
12558,2322,2612
12559,2323,175
12560,2323,2612
12561,2324,175
12562,2324,2612
12563,2325,175
12564,2325,2612
12565,2326,175
12566,2326,1252
12567,2326,2612
12568,2327,175
12569,2327,1250
12570,2327,1252
12571,2327,1253
12572,2327,2612
12573,2327,2613
12574,2328,175
12575,2328,1249
12576,2328,1250
12577,2328,1253
12578,2328,2612
12579,2328,2613
12580,2329,174
12581,2329,175
12582,2329,1248
12583,2329,1249
12584,2329,1250
12585,2329,1253
12586,2329,1254
12587,2329,2613
12588,2330,174
12589,2330,175
12590,2330,1247
12591,2330,1248
12592,2330,1249
12593,2330,1253
12594,2330,2613
12595,2331,174
12596,2331,1247
12597,2331,1248
12598,2331,1252
12599,2331,1253
12600,2331,2613
12601,2332,174
12602,2332,1247
12603,2332,1248
12604,2332,1251
12605,2332,1252
12606,2332,2613
12607,2333,174
12608,2333,1248
12609,2333,1249
12610,2333,1250
12611,2333,1251
12612,2333,2613
12613,2334,174
12614,2334,1247
12615,2334,1248
12616,2334,1249
12617,2334,2613
12618,2335,174
12619,2335,1247
12620,2335,1248
12621,2335,2613
12622,2336,174
12623,2336,1247
12624,2336,1248
12625,2336,2613
12626,2337,174
12627,2337,2613
12628,2338,174
12629,2338,2613
12630,2339,174
12631,2339,2613
12632,2340,174
12633,2340,2613
12634,2341,174
12635,2341,2613
12636,2342,174
12637,2342,2613
12638,2343,174
12639,2343,2613
12640,2344,174
12641,2344,2613
12642,2345,174
12643,2345,2613
12644,2346,174
12645,2346,852
12646,2346,853
12647,2346,2613
12648,2347,174
12649,2347,851
12650,2347,852
12651,2347,853
12652,2347,2613
12653,2348,174
12654,2348,851
12655,2348,852
12656,2348,855
12657,2348,2613
12658,2349,174
12659,2349,851
12660,2349,852
12661,2349,855
12662,2349,2613
12663,2350,174
12664,2350,851
12665,2350,852
12666,2350,855
12667,2350,2613
12668,2351,174
12669,2351,852
12670,2351,853
12671,2351,2613
12672,2352,174
12673,2352,853
12674,2352,2613
12675,2353,174
12676,2353,2613
12677,2354,174
12678,2354,2613
12679,2355,174
12680,2355,2613
12681,2356,174
12682,2356,2613
12683,2357,174
12684,2357,2613
12685,2358,174
12686,2358,2613
12687,2359,174
12688,2359,2613
12689,2360,174
12690,2360,2613
12691,2360,2614
12692,2361,174
12693,2361,2613
12694,2361,2614
12695,2362,174
12696,2362,2614
12697,2363,174
12698,2363,2614
12699,2364,174
12700,2364,2614
12701,2365,174
12702,2365,2614
12703,2366,174
12704,2366,2614
12705,2367,174
12706,2367,2614
12707,2367,2615
12708,2368,174
12709,2368,2614
12710,2368,2615
12711,2369,174
12712,2369,2615
12713,2370,174
12714,2370,2615
12715,2371,174
12716,2371,2615
12717,2372,174
12718,2372,2615
12719,2373,173
12720,2373,174
12721,2373,2615
12722,2374,173
12723,2374,174
12724,2374,2615
12725,2375,173
12726,2375,2615
12727,2376,173
12728,2376,2615
12729,2377,173
12730,2377,2615
12731,2378,173
12732,2378,2615
12733,2379,173
12734,2379,2615
12735,2380,173
12736,2380,2615
12737,2381,173
12738,2381,2615
12739,2382,173
12740,2382,2615
12741,2383,173
12742,2383,2615
12743,2383,2616
12744,2384,173
12745,2384,2615
12746,2384,2616
12747,2385,173
12748,2385,2616
12749,2386,173
12750,2386,2616
12751,2387,173
12752,2387,2616
12753,2388,173
12754,2388,2616
12755,2389,173
12756,2389,2616
12757,2390,173
12758,2390,2616
12759,2391,173
12760,2391,960
12761,2391,961
12762,2391,1387
12763,2391,1388
12764,2391,2616
12765,2392,173
12766,2392,960
12767,2392,961
12768,2392,1386
12769,2392,1387
12770,2392,1388
12771,2392,1390
12772,2392,2616
12773,2393,173
12774,2393,959
12775,2393,960
12776,2393,963
12777,2393,1386
12778,2393,1387
12779,2393,1390
12780,2393,2616
12781,2394,173
12782,2394,959
12783,2394,960
12784,2394,963
12785,2394,964
12786,2394,1386
12787,2394,1387
12788,2394,1390
12789,2394,2616
12790,2395,173
12791,2395,959
12792,2395,960
12793,2395,961
12794,2395,964
12795,2395,1386
12796,2395,1387
12797,2395,1390
12798,2395,2616
12799,2396,173
12800,2396,960
12801,2396,961
12802,2396,962
12803,2396,1386
12804,2396,1387
12805,2396,2616
12806,2397,173
12807,2397,961
12808,2397,962
12809,2397,2616
12810,2398,173
12811,2398,2616
12812,2399,173
12813,2399,2616
12814,2400,173
12815,2400,2616
12816,2401,173
12817,2401,2616
12818,2402,173
